epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
23,,119,12647.265625,,,,,,
,5e-05,120,,,,,,,
24,,124,,,7158.06005859375,0.12658540904521942,9364.3486328125,0.11878393590450287,9364.3486328125
24,,124,12569.412109375,,,,,,
,5e-05,125,,,,,,,
25,,129,,12278.595703125,,,,,
25,,129,,,6868.015625,0.12273016571998596,9251.9697265625,0.11420457810163498,9251.9697265625
25,,129,12498.337890625,,,,,,
,5e-05,130,,,,,,,
26,,134,,,7251.44189453125,0.12772421538829803,9374.53515625,0.12025479972362518,9374.53515625
26,,134,12591.826171875,,,,,,
,5e-05,135,,,,,,,
27,,139,,12351.22265625,,,,,
27,,139,,,7526.03955078125,0.13133540749549866,9474.8603515625,0.12468095123767853,9474.8603515625
27,,139,12470.888671875,,,,,,
,5e-05,140,,,,,,,
28,,144,,,7267.04638671875,0.12776605784893036,9352.51953125,0.12042614817619324,9352.51953125
28,,144,12476.8896484375,,,,,,
,5e-05,145,,,,,,,
29,,149,,12192.1611328125,,,,,
29,,149,,,6392.18212890625,0.11631138622760773,9045.615234375,0.10668821632862091,9045.615234375
29,,149,12587.69140625,,,,,,
,5e-05,150,,,,,,,
30,,154,,,6367.99365234375,0.11593328416347504,9024.021484375,0.10630395263433456,9024.021484375
30,,154,12572.7939453125,,,,,,
,5e-05,155,,,,,,,
31,,159,,11785.755859375,,,,,
31,,159,,,7065.4716796875,0.1248306930065155,9230.44921875,0.11709947884082794,9230.44921875
31,,159,12420.494140625,,,,,,
,5e-05,160,,,,,,,
32,,164,,,7367.57568359375,0.12865732610225677,9333.998046875,0.12178152054548264,9333.998046875
32,,164,12383.595703125,,,,,,
,5e-05,165,,,,,,,
33,,169,,11582.0009765625,,,,,
33,,169,,,6639.3623046875,0.11901629716157913,9051.623046875,0.11023356020450592,9051.623046875
33,,169,12246.0439453125,,,,,,
,5e-05,170,,,,,,,
34,,174,,,6495.92724609375,0.1171802505850792,8992.0693359375,0.1081494465470314,8992.0693359375
34,,174,12307.345703125,,,,,,
,5e-05,175,,,,,,,
35,,179,,12394.4951171875,,,,,
35,,179,,,6346.783203125,0.11515633016824722,8923.1318359375,0.10580667853355408,8923.1318359375
35,,179,12380.681640625,,,,,,
,5e-05,180,,,,,,,
36,,184,,,6155.478515625,0.11264810711145401,8840.4306640625,0.10291782766580582,8840.4306640625
36,,184,12373.25,,,,,,
,5e-05,185,,,,,,,
37,,189,,12058.2021484375,,,,,
37,,189,,,6023.32080078125,0.1107797920703888,8774.3193359375,0.1007445678114891,8774.3193359375
37,,189,12226.7841796875,,,,,,
,5e-05,190,,,,,,,
38,,194,,,5684.78564453125,0.10635547339916229,8678.30078125,0.09545692801475525,8678.30078125
38,,194,12352.8955078125,,,,,,
,5e-05,195,,,,,,,
39,,199,,11865.6962890625,,,,,
39,,199,,,5446.52587890625,0.1032709926366806,8624.2373046875,0.09181569516658783,8624.2373046875
39,,199,12192.197265625,,,,,,
,5e-05,200,,,,,,,
40,,204,,,5015.2939453125,0.09809854626655579,8595.5927734375,0.0852646753191948,8595.5927734375
40,,204,12226.912109375,,,,,,
,5e-05,205,,,,,,,
41,,209,,12223.6611328125,,,,,
41,,209,,,5001.70458984375,0.09785502403974533,8587.4677734375,0.08490949124097824,8587.4677734375
41,,209,12279.2333984375,,,,,,
,5e-05,210,,,,,,,
42,,214,,,4805.0615234375,0.09563209116458893,8601.515625,0.08190978318452835,8601.515625
42,,214,12058.5546875,,,,,,
,5e-05,215,,,,,,,
43,,219,,10969.8408203125,,,,,
43,,219,,,4521.3447265625,0.09345164895057678,8800.9287109375,0.07763336598873138,8800.9287109375
43,,219,12041.48046875,,,,,,
,5e-05,220,,,,,,,
44,,224,,,4510.59326171875,0.09329026192426682,8804.0546875,0.0774306058883667,8804.0546875
44,,224,11993.6513671875,,,,,,
,5e-05,225,,,,,,,
45,,229,,12461.33203125,,,,,
45,,229,,,4537.07275390625,0.09321246296167374,8746.794921875,0.07774373143911362,8746.794921875
45,,229,12058.373046875,,,,,,
,5e-05,230,,,,,,,
46,,234,,,4617.83447265625,0.0961490347981453,9091.5947265625,0.0787028819322586,9091.5947265625
46,,234,11998.7177734375,,,,,,
,2.5e-05,235,,,,,,,
47,,239,,11952.0869140625,,,,,
47,,239,,,4658.76611328125,0.09700492769479752,9151.8974609375,0.07927437871694565,9151.8974609375
47,,239,11813.90234375,,,,,,
,2.5e-05,240,,,,,,,
48,,244,,,4650.2861328125,0.09677359461784363,9138.8232421875,0.0790993869304657,9138.8232421875
48,,244,11885.369140625,,,,,,
,2.5e-05,245,,,,,,,
49,,249,,11483.6064453125,,,,,
49,,249,,,4720.1865234375,0.09833058714866638,9249.5341796875,0.08014223724603653,9249.5341796875
49,,249,11712.662109375,,,,,,
,2.5e-05,250,,,,,,,
50,,254,,,4823.93994140625,0.10047613084316254,9389.8876953125,0.08170919120311737,9389.8876953125
50,,254,11808.560546875,,,,,,
,2.5e-05,255,,,,,,,
51,,259,,12096.4912109375,,,,,
51,,259,,,5160.4462890625,0.1068350300192833,9704.8994140625,0.08685216307640076,9704.8994140625
51,,259,11901.3779296875,,,,,,
,2.5e-05,260,,,,,,,
52,,264,,,5410.0927734375,0.1113581657409668,9904.19921875,0.09063562005758286,9904.19921875
52,,264,11822.607421875,,,,,,
,2.5e-05,265,,,,,,,
53,,269,,12283.8603515625,,,,,
53,,269,,,5308.1943359375,0.10957512259483337,9825.611328125,0.08914423733949661,9825.611328125
53,,269,11813.087890625,,,,,,
,2.5e-05,270,,,,,,,
54,,274,,,5414.59130859375,0.11164891719818115,9910.1787109375,0.0908808559179306,9910.1787109375
54,,274,11677.31640625,,,,,,
,2.5e-05,275,,,,,,,
55,,279,,11034.44921875,,,,,
55,,279,,,5415.72412109375,0.11180361360311508,9908.966796875,0.09101811796426773,9908.966796875
55,,279,11735.259765625,,,,,,
,1.25e-05,280,,,,,,,
56,,284,,,5411.375,0.11176551133394241,9905.8818359375,0.09098692983388901,9905.8818359375
56,,284,11750.751953125,,,,,,
,1.25e-05,285,,,,,,,
57,,289,,12189.4052734375,,,,,
57,,289,,,5769.73681640625,0.11800214648246765,10139.3857421875,0.09635434299707413,10139.3857421875
57,,289,11817.2451171875,,,,,,
,1.25e-05,290,,,,,,,
58,,294,,,5914.6572265625,0.12040764838457108,10232.7021484375,0.09843635559082031,10232.7021484375
58,,294,11718.708984375,,,,,,
,1.25e-05,295,,,,,,,
59,,299,,12153.74609375,,,,,
59,,299,,,5748.38037109375,0.11742664128541946,10137.5126953125,0.09583783149719238,10137.5126953125
59,,299,11711.2861328125,,,,,,
,1.25e-05,300,,,,,,,
60,,304,,,5644.79150390625,0.1155351772904396,10078.279296875,0.09419693797826767,10078.279296875
60,,304,11797.716796875,,,,,,
,1.25e-05,305,,,,,,,
61,,309,,11173.990234375,,,,,
61,,309,,,5906.1787109375,0.11990862339735031,10244.859375,0.09797970950603485,10244.859375
61,,309,11725.287109375,,,,,,
