วันที่,day_name,day_type,holiday_type,holiday_subject,ยานพาหนะ/ท่า,ปริมาณ
2023-07-05,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,23705.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,423766.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,52628.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,39631.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,67135.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,844752.0
2023-07-06,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,23041.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,439420.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,53050.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43012.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,70889.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,895142.0
2023-07-07,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,25034.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,285173.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,30492.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,36099.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,51488.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,650584.0
2023-07-08,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,15219.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,228790.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,24514.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,29632.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,44928.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,532315.0
2023-07-09,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,14081.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,413936.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,51390.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38874.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,67317.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,812949.0
2023-07-10,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,23448.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,425273.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,55275.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38624.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,66507.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,837107.0
2023-07-11,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,23108.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,438164.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,70193.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36911.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,67342.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,839862.0
2023-07-12,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,23353.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,422118.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,53920.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36921.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,66488.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,820476.0
2023-07-13,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,23065.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,442699.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,53197.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40883.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,70992.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,882516.0
2023-07-14,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,25343.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,290202.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,31522.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,34926.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,51393.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,638800.0
2023-07-15,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,16909.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,230087.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,24235.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,28408.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,45104.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,528872.0
2023-07-16,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,14444.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,412609.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,51587.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36155.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,67300.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,806002.0
2023-07-17,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,23777.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,424996.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,51630.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,35818.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,66888.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,826848.0
2023-07-18,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,23063.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,420408.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,50856.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36061.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,66991.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,834746.0
2023-07-19,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,22978.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,417106.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,51188.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38549.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,66934.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,848094.0
2023-07-20,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,23442.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,439297.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,52539.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38477.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,69726.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,889132.0
2023-07-21,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,24901.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,295967.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,31129.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,33755.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,51892.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,643132.0
2023-07-22,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,15576.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,234660.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,24743.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,28209.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,45573.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,537450.0
2023-07-23,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,13591.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,407904.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,54889.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,35587.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,66803.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,812748.0
2023-07-24,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,23192.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,417064.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,50985.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36442.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,67841.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,848269.0
2023-07-25,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,23664.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,430372.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,51413.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36543.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,69533.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,849090.0
2023-07-26,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,24113.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,480798.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,73951.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,41107.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,75956.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,899095.0
2023-07-27,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,28115.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีน้ำเงิน,247701.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีม่วง,37158.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีเหลือง,56907.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้า ARL,50882.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้า BTS,566361.0
2023-07-28,วันศุกร์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีแดง,16121.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,214891.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,31153.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,27413.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,49369.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,577324.0
2023-07-29,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,15470.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,191003.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,28732.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,25653.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,44119.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,502039.0
2023-07-30,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,13179.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้าสายสีน้ำเงิน,334518.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้าสายสีม่วง,46236.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้าสายสีเหลือง,30168.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้า ARL,55247.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้า BTS,637744.0
2023-07-31,วันจันทร์,0,holiday,วันหยุดพิเศษ (ครม.),รถไฟฟ้าสายสีแดง,16503.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีน้ำเงิน,266592.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีม่วง,32595.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีเหลือง,28039.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้า ARL,47366.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้า BTS,532233.0
2023-08-01,วันอังคาร,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีแดง,14472.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีน้ำเงิน,397385.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีม่วง,53455.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีเหลือง,30938.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้า ARL,60555.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้า BTS,849090.0
2023-08-02,วันพุธ,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีแดง,19162.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,471240.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,73150.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,39228.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,69342.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,853647.0
2023-08-03,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,25265.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,472127.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,73633.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,39981.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,72213.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,881074.0
2023-08-04,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,25510.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,311603.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,41970.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,35265.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,57135.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,661281.0
2023-08-05,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,16771.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,243050.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,32735.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,28351.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,49599.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,567678.0
2023-08-06,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,15057.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,472127.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,73134.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,36552.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,72977.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,842166.0
2023-08-07,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,23788.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,475850.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,73722.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,37334.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,71177.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,869403.0
2023-08-08,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,23771.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,483382.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,73768.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,37790.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,71465.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,856057.0
2023-08-09,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,23192.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,481041.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,73042.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38883.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,70864.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,853707.0
2023-08-10,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,23422.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,498709.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,76171.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43954.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,76097.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,918957.0
2023-08-11,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,27196.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้าสายสีน้ำเงิน,282101.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้าสายสีม่วง,34403.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้าสายสีเหลือง,31496.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้า ARL,49156.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้า BTS,585840.0
2023-08-12,วันเสาร์,0,holiday,วันแม่,รถไฟฟ้าสายสีแดง,15094.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,265050.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,32473.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,28661.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,46324.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,553266.0
2023-08-13,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,13720.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีน้ำเงิน,235563.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีม่วง,24483.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีเหลือง,31964.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า ARL,46976.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า BTS,502557.0
2023-08-14,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีแดง,14377.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,485751.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,74777.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,35599.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,72157.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,834167.0
2023-08-15,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,24176.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,461133.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,69454.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,38424.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,71605.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,889424.0
2023-08-16,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,23690.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,486633.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,73689.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40101.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,73243.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,867146.0
2023-08-17,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,24175.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,501623.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,75019.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,42132.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,77397.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,894184.0
2023-08-18,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,25689.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,320517.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,41003.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,32738.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,56509.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,687559.0
2023-08-19,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,16845.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,252240.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,31994.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,27281.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,48105.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,569935.0
2023-08-20,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,15196.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,470392.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,71296.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,37875.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,71062.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,810652.0
2023-08-21,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,25099.0
2023-08-22,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,484757.0
2023-08-22,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,73378.0
2023-08-22,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,37915.0
2023-08-22,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,70031.0
2023-08-22,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,834458.0
