epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
40,,204,,,3061.166748046875,0.055869586765766144,4401.18798828125,0.055579639971256256,4401.18798828125
40,,204,9416.771484375,,,,,,
,0.0001,205,,,,,,,
41,,209,,7968.6865234375,,,,,
41,,209,,,3009.527587890625,0.05498456209897995,4282.05810546875,0.054313961416482925,4282.05810546875
41,,209,9356.5205078125,,,,,,
,0.0001,210,,,,,,,
42,,214,,,3011.35107421875,0.05471144989132881,4169.0986328125,0.05345636233687401,4169.0986328125
42,,214,9540.3828125,,,,,,
,0.0001,215,,,,,,,
43,,219,,10411.3095703125,,,,,
43,,219,,,3034.39111328125,0.054793041199445724,4108.02783203125,0.05328064784407616,4108.02783203125
43,,219,9289.751953125,,,,,,
,0.0001,220,,,,,,,
44,,224,,,3102.011474609375,0.05549381673336029,4082.100341796875,0.0535714291036129,4082.100341796875
44,,224,9321.0517578125,,,,,,
,0.0001,225,,,,,,,
45,,229,,9008.8447265625,,,,,
45,,229,,,3173.79150390625,0.05632831156253815,4083.363525390625,0.05440472438931465,4083.363525390625
45,,229,9145.326171875,,,,,,
,0.0001,230,,,,,,,
46,,234,,,3231.796875,0.05699274688959122,4102.22265625,0.0548737607896328,4102.22265625
46,,234,9323.4150390625,,,,,,
,0.0001,235,,,,,,,
47,,239,,8692.2197265625,,,,,
47,,239,,,3262.42919921875,0.057432640343904495,4108.6201171875,0.05518754944205284,4108.6201171875
47,,239,9102.3876953125,,,,,,
,0.0001,240,,,,,,,
48,,244,,,3333.0927734375,0.05847713723778725,4154.78955078125,0.056032098829746246,4154.78955078125
48,,244,9284.462890625,,,,,,
,0.0001,245,,,,,,,
49,,249,,9137.5439453125,,,,,
49,,249,,,3404.16259765625,0.05948307737708092,4212.95849609375,0.056877993047237396,4212.95849609375
49,,249,9082.3134765625,,,,,,
